email,veracidade,email_length,local_length,has_number,num_dots,num_unders,num_hyph,unique_ratio,alpha_ratio,digit_ratio,domain,domain_popular,domain_suspicious
12z.f9f85@trashmail.com,0,23,9,1,1,0,0,0.889,0.333,0.556,trashmail.com,0,1
lucas-mendes@live.com,1,21,12,0,0,0,1,0.833,0.917,0.0,live.com,1,0
roycrvkxv4j@yopmail.com,0,23,11,1,0,0,0,0.818,0.909,0.091,yopmail.com,0,1
aline_vieira@live.com,1,21,12,0,0,1,0,0.667,0.917,0.0,live.com,1,0
carlos-martins@outlook.com,1,26,14,0,0,0,1,0.786,0.929,0.0,outlook.com,1,0
rafael_pereira@mailcatch.com,0,28,14,0,0,1,0,0.571,0.929,0.0,mailcatch.com,0,1
juliana78@aol.com,1,17,9,1,0,0,0,0.889,0.778,0.222,aol.com,1,0
sandra_santos@outlok.com,1,24,13,0,0,1,0,0.615,0.923,0.0,outlok.com,0,1
q46cz5477wyg@guerrillamail.com,0,30,12,1,0,0,0,0.833,0.5,0.5,guerrillamail.com,0,1
debora_ribeiro@gmail.co,0,23,14,0,0,1,0,0.571,0.929,0.0,gmail.co,0,1
beatriz@yahoo.com,1,17,7,0,0,0,0,1.0,1.0,0.0,yahoo.com,1,0
paula@bol.com.br,1,16,5,0,0,0,0,0.8,1.0,0.0,bol.com.br,1,0
1938702993@yopmail.com,0,22,10,1,0,0,0,0.7,0.0,1.0,yopmail.com,0,1
eduardo-rocha@yaho.com,1,22,13,0,0,0,1,0.692,0.923,0.0,yaho.com,0,1
roberto99@aol.com,1,17,9,1,0,0,0,0.667,0.778,0.222,aol.com,1,0
oeg4ffso@10minutemail.com,0,25,8,1,0,0,0,0.75,0.875,0.125,10minutemail.com,0,1
camila_pereira@outlook.co,0,25,14,0,0,1,0,0.643,0.929,0.0,outlook.co,0,1
mateus.assis@gmx.com,1,20,12,0,1,0,0,0.667,0.917,0.0,gmx.com,0,1
zdbraeiu5a@disposablemail.com,0,29,10,1,0,0,0,0.9,0.9,0.1,disposablemail.com,0,1
mateus@terra.com.br,1,19,6,0,0,0,0,1.0,1.0,0.0,terra.com.br,1,0
375127576@mailcatch.com,0,23,9,1,0,0,0,0.667,0.0,1.0,mailcatch.com,0,1
7404646@spammail.net,0,20,7,1,0,0,0,0.571,0.0,1.0,spammail.net,0,1
gustavo-moreira.jr@live.com,1,27,18,0,1,0,1,0.778,0.889,0.0,live.com,1,0
7771196211@disposablemail.com,0,29,10,1,0,0,0,0.5,0.0,1.0,disposablemail.com,0,1
caraujo@outlook.com,1,19,7,0,0,0,0,0.857,1.0,0.0,outlook.com,1,0
joao-souza@live.com,1,19,10,0,0,0,1,0.7,0.9,0.0,live.com,1,0
abc419@yopmail.com,0,18,6,1,0,0,0,1.0,0.5,0.5,yopmail.com,0,1
m1aozujv@mailnow.org,0,20,8,1,0,0,0,1.0,0.875,0.125,mailnow.org,0,1
pedro190@outlook.co,1,19,8,1,0,0,0,1.0,0.625,0.375,outlook.co,0,1
test378@10minutemail.com,0,24,7,1,0,0,0,0.857,0.571,0.429,10minutemail.com,0,1
andre@gmaill.com,1,16,5,0,0,0,0,1.0,1.0,0.0,gmaill.com,0,1
719946@tempmail.com,0,19,6,1,0,0,0,0.833,0.0,1.0,tempmail.com,0,1
henrique@mailinator.com,0,23,8,0,0,0,0,0.875,1.0,0.0,mailinator.com,0,1
sofia.alves@gmaill.com,1,22,11,0,1,0,0,0.818,0.909,0.0,gmaill.com,0,1
gabriel-vieira@randommail.xyz,1,29,14,0,0,0,1,0.643,0.929,0.0,randommail.xyz,0,1
luana@gmx.com,1,13,5,0,0,0,0,0.8,1.0,0.0,gmx.com,0,1
balves@outlook.com,1,18,6,0,0,0,0,1.0,1.0,0.0,outlook.com,1,0
vgomes@gmx.com,1,14,6,0,0,0,0,1.0,1.0,0.0,gmx.com,0,1
support2125@disposablemail.com,0,30,11,1,0,0,0,0.818,0.636,0.364,disposablemail.com,0,1
carlos-rodrigues@bol.com.br,1,27,16,0,0,0,1,0.75,0.938,0.0,bol.com.br,1,0
ana-martins@mailme.one,0,22,11,0,0,0,1,0.727,0.909,0.0,mailme.one,0,1
juliana95@icloud.com,1,20,9,1,0,0,0,0.889,0.778,0.222,icloud.com,1,0
isabela@yaho.com,1,16,7,0,0,0,0,0.857,1.0,0.0,yaho.com,0,1
antonio-pereira@gmx.com,1,23,15,0,0,0,1,0.6,0.933,0.0,gmx.com,0,1
juliana@10minutemail.com,0,24,7,0,0,0,0,0.857,1.0,0.0,10minutemail.com,0,1
m1ixe1.tvd8epnb.@fake-mail.net,0,30,16,1,2,0,0,0.812,0.688,0.188,fake-mail.net,0,1
97896214@mailtemp.org,0,21,8,1,0,0,0,0.875,0.0,1.0,mailtemp.org,0,1
paula_alves@outlok.com,1,22,11,0,0,1,0,0.727,0.909,0.0,outlok.com,0,1
maria@icloud.com,1,16,5,0,0,0,0,0.8,1.0,0.0,icloud.com,1,0
debora_pires@icloud.com,1,23,12,0,0,1,0,0.833,0.917,0.0,icloud.com,1,0
eduardo-rocha@gmail.co,1,22,13,0,0,0,1,0.692,0.923,0.0,gmail.co,0,1
8y1tl9jntssqa@mailinator.com,0,28,13,1,0,0,0,0.846,0.769,0.231,mailinator.com,0,1
sofia-dias@guerrillamail.com,0,28,10,0,0,0,1,0.7,0.9,0.0,guerrillamail.com,0,1
bborges@gmx.com,1,15,7,0,0,0,0,0.857,1.0,0.0,gmx.com,0,1
beatriz@protonmail.com,1,22,7,0,0,0,0,1.0,1.0,0.0,protonmail.com,1,0
rodrigo.ferreira@tempmail.com,0,29,16,0,1,0,0,0.562,0.938,0.0,tempmail.com,0,1
andre_moreira@guerrillamail.com,0,31,13,0,0,1,0,0.692,0.923,0.0,guerrillamail.com,0,1
marcos-rodrigues@outlook.co,1,27,16,0,0,0,1,0.75,0.938,0.0,outlook.co,0,1
pedro32@outlok.com,0,18,7,1,0,0,0,1.0,0.714,0.286,outlok.com,0,1
juliana-rocha@aol.com,1,21,13,0,0,0,1,0.846,0.923,0.0,aol.com,1,0
gabriel@hotmial.com,0,19,7,0,0,0,0,1.0,1.0,0.0,hotmial.com,0,1
aline@randommail.xyz,0,20,5,0,0,0,0,1.0,1.0,0.0,randommail.xyz,0,1
giorgia_ferreira@icloud.com,1,27,16,0,0,1,0,0.5,0.938,0.0,icloud.com,1,0
pedro.leite@mailcatch.com,0,25,11,0,1,0,0,0.818,0.909,0.0,mailcatch.com,0,1
aleite@disposablemail.com,1,25,6,0,0,0,0,0.833,1.0,0.0,disposablemail.com,0,1
maria.lima@mailinator.com,0,25,10,0,1,0,0,0.6,0.9,0.0,mailinator.com,0,1
bruno_vieira@yopmail.com,1,24,12,0,0,1,0,0.833,0.917,0.0,yopmail.com,0,1
carlos931@randommail.xyz,0,24,9,1,0,0,0,1.0,0.667,0.333,randommail.xyz,0,1
help3243@guerrillamail.com,0,26,8,1,0,0,0,0.875,0.5,0.5,guerrillamail.com,0,1
isabela47@yaho.com,1,18,9,1,0,0,0,0.889,0.778,0.222,yaho.com,0,1
joao_oliveira@outlook.com,1,25,13,0,0,1,0,0.692,0.923,0.0,outlook.com,1,0
maria@live.com,1,14,5,0,0,0,0,0.8,1.0,0.0,live.com,1,0
44081570010@mailnow.org,0,23,11,1,0,0,0,0.545,0.0,1.0,mailnow.org,0,1
gustavo@spammail.net,0,20,7,0,0,0,0,1.0,1.0,0.0,spammail.net,0,1
02665984@randommail.xyz,0,23,8,1,0,0,0,0.875,0.0,1.0,randommail.xyz,0,1
felipe@gmaill.com,1,17,6,0,0,0,0,0.833,1.0,0.0,gmaill.com,0,1
eduardo_ferreira@terra.com.br,1,29,16,0,0,1,0,0.562,0.938,0.0,terra.com.br,1,0
msouza@outlook.co,0,17,6,0,0,0,0,1.0,1.0,0.0,outlook.co,0,1
camila-souza.jr@randommail.xyz,1,30,15,0,1,0,1,0.867,0.867,0.0,randommail.xyz,0,1
halves@outlook.co,1,17,6,0,0,0,0,1.0,1.0,0.0,outlook.co,0,1
9i4jxd-9yc@10minutemail.com,0,27,10,1,0,0,1,0.9,0.6,0.3,10minutemail.com,0,1
debora@mailtemp.org,1,19,6,0,0,0,0,1.0,1.0,0.0,mailtemp.org,0,1
693719668@yopmail.com,0,21,9,1,0,0,0,0.667,0.0,1.0,yopmail.com,0,1
mailuser465@fake-mail.net,0,25,11,1,0,0,0,1.0,0.727,0.273,fake-mail.net,0,1
beatriz-mendes@gmail.com,1,24,14,0,0,0,1,0.857,0.929,0.0,gmail.com,1,0
mariana60@yahoo.com,1,19,9,1,0,0,0,0.778,0.778,0.222,yahoo.com,1,0
roberto-barros@icloud.com,1,25,14,0,0,0,1,0.571,0.929,0.0,icloud.com,1,0
eduardo-souza@trashmail.com,0,27,13,0,0,0,1,0.692,0.923,0.0,trashmail.com,0,1
antonio.dias@bol.com.br,1,23,12,0,1,0,0,0.667,0.917,0.0,bol.com.br,1,0
gkmq8dn@mailtemp.org,0,20,7,1,0,0,0,1.0,0.857,0.143,mailtemp.org,0,1
aborges@outlook.co,0,18,7,0,0,0,0,1.0,1.0,0.0,outlook.co,0,1
fernando_leite@aol.com,1,22,14,0,0,1,0,0.786,0.929,0.0,aol.com,1,0
felipe47@mailtemp.org,1,21,8,1,0,0,0,0.875,0.75,0.25,mailtemp.org,0,1
666777835@mailcatch.com,0,23,9,1,0,0,0,0.556,0.0,1.0,mailcatch.com,0,1
gabriel682@disposablemail.com,0,29,10,1,0,0,0,1.0,0.7,0.3,disposablemail.com,0,1
057566841907@yopmail.com,0,24,12,1,0,0,0,0.667,0.0,1.0,yopmail.com,0,1
670079590@mailme.one,0,20,9,1,0,0,0,0.556,0.0,1.0,mailme.one,0,1
debora48@gmail.com,1,18,8,1,0,0,0,1.0,0.75,0.25,gmail.com,1,0
955271887348@tempmail.com,0,25,12,1,0,0,0,0.667,0.0,1.0,tempmail.com,0,1
laura.x@guerrillamail.com,0,25,7,0,1,0,0,0.857,0.857,0.0,guerrillamail.com,0,1
5180117@mailcatch.com,0,21,7,1,0,0,0,0.714,0.0,1.0,mailcatch.com,0,1
lucas.dias@tempmail.com,1,23,10,0,1,0,0,0.8,0.9,0.0,tempmail.com,0,1
clara-moura@protonmail.com,1,26,11,0,0,0,1,0.727,0.909,0.0,protonmail.com,1,0
24207656@10minutemail.com,0,25,8,1,0,0,0,0.75,0.0,1.0,10minutemail.com,0,1
406978048@10minutemail.com,0,26,9,1,0,0,0,0.667,0.0,1.0,10minutemail.com,0,1
aline-nascimento@mailtemp.org,0,29,16,0,0,0,1,0.688,0.938,0.0,mailtemp.org,0,1
ana15@gmx.com,0,13,5,1,0,0,0,0.8,0.6,0.4,gmx.com,0,1
laura16@gmx.com,0,15,7,1,0,0,0,0.857,0.714,0.286,gmx.com,0,1
test89@randommail.xyz,0,21,6,1,0,0,0,0.833,0.667,0.333,randommail.xyz,0,1
support1918@mailcatch.com,0,25,11,1,0,0,0,0.818,0.636,0.364,mailcatch.com,0,1
abc812@spammail.net,0,19,6,1,0,0,0,1.0,0.5,0.5,spammail.net,0,1
calves@hotmail.com,1,18,6,0,0,0,0,1.0,1.0,0.0,hotmail.com,1,0
a.o3qnb1r9xjbs@spammail.net,0,27,14,1,1,0,0,0.929,0.714,0.214,spammail.net,0,1
fernando@gmx.com,1,16,8,0,0,0,0,0.875,1.0,0.0,gmx.com,0,1
contact1723@mailcatch.com,0,25,11,1,0,0,0,0.818,0.636,0.364,mailcatch.com,0,1
sofia@uol.com.br,1,16,5,0,0,0,0,1.0,1.0,0.0,uol.com.br,1,0
rsilva@yopmail.com,0,18,6,0,0,0,0,1.0,1.0,0.0,yopmail.com,0,1
roberto.martins@gmx.com,1,23,15,0,1,0,0,0.733,0.933,0.0,gmx.com,0,1
antonio.souza@icloud.com,1,24,13,0,1,0,0,0.692,0.923,0.0,icloud.com,1,0
ricardo-araujo@mailme.one,0,25,14,0,0,0,1,0.643,0.929,0.0,mailme.one,0,1
eduardo_rocha@hotmail.com,1,25,13,0,0,1,0,0.692,0.923,0.0,hotmail.com,1,0
z69shbgx@randommail.xyz,0,23,8,1,0,0,0,1.0,0.75,0.25,randommail.xyz,0,1
isabela.carvalho@yahoo.com,1,26,16,0,1,0,0,0.75,0.938,0.0,yahoo.com,1,0
rafael958@hotmail.com,1,21,9,1,0,0,0,0.889,0.667,0.333,hotmail.com,1,0
454459024@yopmail.com,0,21,9,1,0,0,0,0.556,0.0,1.0,yopmail.com,0,1
vitoria_rodrigues@mailinator.com,0,32,17,0,0,1,0,0.706,0.941,0.0,mailinator.com,0,1
16689762500@mailinator.com,0,26,11,1,0,0,0,0.727,0.0,1.0,mailinator.com,0,1
mailuser192@mailcatch.com,0,25,11,1,0,0,0,1.0,0.727,0.273,mailcatch.com,0,1
eoliveira@yahoo.com,1,19,9,0,0,0,0,0.778,1.0,0.0,yahoo.com,1,0
lucas-rocha@hotmail.com,1,23,11,0,0,0,1,0.818,0.909,0.0,hotmail.com,1,0
abc934@mailinator.com,0,21,6,1,0,0,0,1.0,0.5,0.5,mailinator.com,0,1
bcosta@hotmial.com,1,18,6,0,0,0,0,1.0,1.0,0.0,hotmial.com,0,1
sofia-rocha@icloud.com,1,22,11,0,0,0,1,0.818,0.909,0.0,icloud.com,1,0
89392@tempmail.com,0,18,5,1,0,0,0,0.8,0.0,1.0,tempmail.com,0,1
maria.mendes@mailtemp.org,0,25,12,0,1,0,0,0.75,0.917,0.0,mailtemp.org,0,1
aferreira@outlook.com,1,21,9,0,0,0,0,0.556,1.0,0.0,outlook.com,1,0
77193496995@mailinator.com,0,26,11,1,0,0,0,0.636,0.0,1.0,mailinator.com,0,1
mmendes@protonmail.com,1,22,7,0,0,0,0,0.714,1.0,0.0,protonmail.com,1,0
maria308@yaho.com,1,17,8,1,0,0,0,0.875,0.625,0.375,yaho.com,0,1
391267819779@mailinator.com,0,27,12,1,0,0,0,0.583,0.0,1.0,mailinator.com,0,1
beatriz.borges@gmaill.com,1,25,14,0,1,0,0,0.786,0.929,0.0,gmaill.com,0,1
2t4oll2g__vn@mailtemp.org,0,25,12,1,0,2,0,0.75,0.583,0.25,mailtemp.org,0,1
gustavo.silva@fake-mail.net,1,27,13,0,1,0,0,0.769,0.923,0.0,fake-mail.net,0,1
sofia_leite@outlook.com,1,23,11,0,0,1,0,0.818,0.909,0.0,outlook.com,1,0
rcosta@outlook.co,1,17,6,0,0,0,0,1.0,1.0,0.0,outlook.co,0,1
admin5971@tempmail.co,0,21,9,1,0,0,0,1.0,0.556,0.444,tempmail.co,0,1
contact3126@mailcatch.com,0,25,11,1,0,0,0,0.818,0.636,0.364,mailcatch.com,0,1
service3264@fake-mail.net,0,25,11,1,0,0,0,0.909,0.636,0.364,fake-mail.net,0,1
dnascimento@outlook.com,1,23,11,0,0,0,0,0.909,1.0,0.0,outlook.com,1,0
esouza@yahoo.com,1,16,6,0,0,0,0,1.0,1.0,0.0,yahoo.com,1,0
luana.rocha@mailnow.org,1,23,11,0,1,0,0,0.818,0.909,0.0,mailnow.org,0,1
ana@outlok.com,1,14,3,0,0,0,0,0.667,1.0,0.0,outlok.com,0,1
fmendes@aol.com,1,15,7,0,0,0,0,0.857,1.0,0.0,aol.com,1,0
mateus.costa@hotmial.com,0,24,12,0,1,0,0,0.75,0.917,0.0,hotmial.com,0,1
eduardo_pires@trashmail.com,0,27,13,0,0,1,0,0.769,0.923,0.0,trashmail.com,0,1
test458@mailtemp.org,0,20,7,1,0,0,0,0.857,0.571,0.429,mailtemp.org,0,1
aline_carvalho@icloud.com,1,25,14,0,0,1,0,0.786,0.929,0.0,icloud.com,1,0
isabela-mendes@terra.com.br,1,27,14,0,0,0,1,0.714,0.929,0.0,terra.com.br,1,0
beatriz102@mailinator.com,0,25,10,1,0,0,0,1.0,0.7,0.3,mailinator.com,0,1
felipe-mendes@fake-mail.net,1,27,13,0,0,0,1,0.769,0.923,0.0,fake-mail.net,0,1
4rzmwdekl93@mailcatch.com,0,25,11,1,0,0,0,1.0,0.727,0.273,mailcatch.com,0,1
rlima@mailtemp.org,0,18,5,0,0,0,0,1.0,1.0,0.0,mailtemp.org,0,1
lalves@spammail.net,1,19,6,0,0,0,0,0.833,1.0,0.0,spammail.net,0,1
mateus@mailtemp.org,0,19,6,0,0,0,0,1.0,1.0,0.0,mailtemp.org,0,1
619187130@mailnow.org,0,21,9,1,0,0,0,0.778,0.0,1.0,mailnow.org,0,1
sofia_assis@gmaill.com,0,22,11,0,0,1,0,0.545,0.909,0.0,gmaill.com,0,1
466921@guerrillamail.com,0,24,6,1,0,0,0,0.833,0.0,1.0,guerrillamail.com,0,1
service5626@mailnow.org,0,23,11,1,0,0,0,0.818,0.636,0.364,mailnow.org,0,1
clara42@gmaill.com,0,18,7,1,0,0,0,0.857,0.714,0.286,gmaill.com,0,1
debora13@terra.com.br,1,21,8,1,0,0,0,1.0,0.75,0.25,terra.com.br,1,0
antonio_dias@hotmial.com,1,24,12,0,0,1,0,0.667,0.917,0.0,hotmial.com,0,1
dnascimento@outlook.co,0,22,11,0,0,0,0,0.909,1.0,0.0,outlook.co,0,1
13554413@mailnow.org,0,20,8,1,0,0,0,0.5,0.0,1.0,mailnow.org,0,1
test499@yopmail.com,0,19,7,1,0,0,0,0.714,0.571,0.429,yopmail.com,0,1
rafael88@outlok.com,1,19,8,1,0,0,0,0.75,0.75,0.25,outlok.com,0,1
snascimento@gmail.com,1,21,11,0,0,0,0,0.818,1.0,0.0,gmail.com,1,0
henrique-freitas@bol.com.br,1,27,16,0,0,0,1,0.75,0.938,0.0,bol.com.br,1,0
aline94@yopmail.com,1,19,7,1,0,0,0,1.0,0.714,0.286,yopmail.com,0,1
lucas@tempmail.com,0,18,5,0,0,0,0,1.0,1.0,0.0,tempmail.com,0,1
737547@disposablemail.com,0,25,6,1,0,0,0,0.667,0.0,1.0,disposablemail.com,0,1
430410137@guerrillamail.com,0,27,9,1,0,0,0,0.556,0.0,1.0,guerrillamail.com,0,1
8264659618@randommail.xyz,0,25,10,1,0,0,0,0.7,0.0,1.0,randommail.xyz,0,1
80631252@mailme.one,0,19,8,1,0,0,0,0.875,0.0,1.0,mailme.one,0,1
nicolas32@yopmail.com,0,21,9,1,0,0,0,1.0,0.778,0.222,yopmail.com,0,1
gabriel44@yahoo.com,1,19,9,1,0,0,0,0.889,0.778,0.222,yahoo.com,1,0
sofia-leite@yahoo.com,1,21,11,0,0,0,1,0.818,0.909,0.0,yahoo.com,1,0
aline794@protonmail.com,1,23,8,1,0,0,0,1.0,0.625,0.375,protonmail.com,1,0
carlos@outlok.com,1,17,6,0,0,0,0,1.0,1.0,0.0,outlok.com,0,1
fernando_borges@yaho.com,1,24,15,0,0,1,0,0.733,0.933,0.0,yaho.com,0,1
paulao345.jr@uol.com.br,1,23,12,1,1,0,0,0.917,0.667,0.25,uol.com.br,1,0
41857807@fake-mail.net,0,22,8,1,0,0,0,0.75,0.0,1.0,fake-mail.net,0,1
carlos_costa@spammail.net,0,25,12,0,0,1,0,0.667,0.917,0.0,spammail.net,0,1
nicolas.rocha@live.com,1,22,13,0,1,0,0,0.769,0.923,0.0,live.com,1,0
service4375@fake-mail.net,0,25,11,1,0,0,0,0.909,0.636,0.364,fake-mail.net,0,1
urb23g.e2_q@disposablemail.com,0,30,11,1,1,1,0,0.909,0.545,0.273,disposablemail.com,0,1
pedro@gmx.com,0,13,5,0,0,0,0,1.0,1.0,0.0,gmx.com,0,1
mailuser826@tempmail.com,0,24,11,1,0,0,0,1.0,0.727,0.273,tempmail.com,0,1
support6141@mailme.one,0,22,11,1,0,0,0,0.818,0.636,0.364,mailme.one,0,1
luana-antunes@gmail.com,1,23,13,0,0,0,1,0.615,0.923,0.0,gmail.com,1,0
cfreitas@terra.com.br,1,21,8,0,0,0,0,1.0,1.0,0.0,terra.com.br,1,0
help8133@mailtemp.org,0,21,8,1,0,0,0,0.875,0.5,0.5,mailtemp.org,0,1
mailuser718@mailinator.com,0,26,11,1,0,0,0,1.0,0.727,0.273,mailinator.com,0,1
carlos.leite@icloud.com,1,23,12,0,1,0,0,0.833,0.917,0.0,icloud.com,1,0
thiago_gomes@outlok.com,0,23,12,0,0,1,0,0.833,0.917,0.0,outlok.com,0,1
test583@mailnow.org,0,19,7,1,0,0,0,0.857,0.571,0.429,mailnow.org,0,1
bdias.x@guerrillamail.com,0,25,7,0,1,0,0,1.0,0.857,0.0,guerrillamail.com,0,1
257042165@10minutemail.com,0,26,9,1,0,0,0,0.778,0.0,1.0,10minutemail.com,0,1
lucas117@gmx.com,1,16,8,1,0,0,0,0.875,0.625,0.375,gmx.com,0,1
gustavo-pires@gmx.com,1,21,13,0,0,0,1,0.923,0.923,0.0,gmx.com,0,1
2p5wpvi06b8@fake-mail.net,0,25,11,1,0,0,0,0.909,0.545,0.455,fake-mail.net,0,1
rafael.rodrigues@gmail.com,1,26,16,0,1,0,0,0.75,0.938,0.0,gmail.com,1,0
v6zscz5ygj@tempmail.com,0,23,10,1,0,0,0,0.9,0.8,0.2,tempmail.com,0,1
aribeiro@disposablemail.com,1,27,8,0,0,0,0,0.75,1.0,0.0,disposablemail.com,0,1
10146709@mailinator.com,0,23,8,1,0,0,0,0.75,0.0,1.0,mailinator.com,0,1
carlos@protonmail.com,1,21,6,0,0,0,0,1.0,1.0,0.0,protonmail.com,1,0
mariana_pereira@outlook.com,1,27,15,0,0,1,0,0.533,0.933,0.0,outlook.com,1,0
442396740473@tempmail.com,0,25,12,1,0,0,0,0.583,0.0,1.0,tempmail.com,0,1
rcarvalho@outlok.com,1,20,9,0,0,0,0,0.778,1.0,0.0,outlok.com,0,1
6470578@mailtemp.org,0,20,7,1,0,0,0,0.857,0.0,1.0,mailtemp.org,0,1
mateus@tempmail.co,1,18,6,0,0,0,0,1.0,1.0,0.0,tempmail.co,0,1
test329@disposablemail.com,0,26,7,1,0,0,0,0.857,0.571,0.429,disposablemail.com,0,1
test673@trashmail.com,0,21,7,1,0,0,0,0.857,0.571,0.429,trashmail.com,0,1
paulao@outlook.com,1,18,6,0,0,0,0,0.833,1.0,0.0,outlook.com,1,0
rafael47@gmx.com,0,16,8,1,0,0,0,0.875,0.75,0.25,gmx.com,0,1
mbarros@mailinator.com,1,22,7,0,0,0,0,0.857,1.0,0.0,mailinator.com,0,1
8garye2kq0b1vw@10minutemail.com,0,31,14,1,0,0,0,1.0,0.714,0.286,10minutemail.com,0,1
4c3iyx95ojw@mailme.one,0,22,11,1,0,0,0,1.0,0.636,0.364,mailme.one,0,1
rmartins@outlok.com,0,19,8,0,0,0,0,0.875,1.0,0.0,outlok.com,0,1
camila-vieira@gmail.co,1,22,13,0,0,0,1,0.692,0.923,0.0,gmail.co,0,1
carlos.freitas@10minutemail.com,1,31,14,0,1,0,0,0.786,0.929,0.0,10minutemail.com,0,1
fsilva@mailnow.org,0,18,6,0,0,0,0,1.0,1.0,0.0,mailnow.org,0,1
joao347@mailcatch.com,0,21,7,1,0,0,0,0.857,0.571,0.429,mailcatch.com,0,1
47118651531@mailcatch.com,0,25,11,1,0,0,0,0.636,0.0,1.0,mailcatch.com,0,1
mailuser866@spammail.net,0,24,11,1,0,0,0,0.909,0.727,0.273,spammail.net,0,1
andre_silva@outlook.com,1,23,11,0,0,1,0,0.909,0.909,0.0,outlook.com,1,0
thiago-mendes@terra.com.br,1,26,13,0,0,0,1,0.923,0.923,0.0,terra.com.br,1,0
60ujrihz@tempmail.com,0,21,8,1,0,0,0,1.0,0.75,0.25,tempmail.com,0,1
marcos.x@outlok.com,1,19,8,0,1,0,0,1.0,0.875,0.0,outlok.com,0,1
gabriel.vieira@outlook.com,1,26,14,0,1,0,0,0.643,0.929,0.0,outlook.com,1,0
felipe_nascimento@hotmail.com,1,29,17,0,0,1,0,0.765,0.941,0.0,hotmail.com,1,0
2wq45.fpj1w9o@mailcatch.com,0,27,13,1,1,0,0,0.923,0.538,0.385,mailcatch.com,0,1
ogbmcs1k@mailtemp.org,0,21,8,1,0,0,0,1.0,0.875,0.125,mailtemp.org,0,1
ho68ma1j@guerrillamail.com,0,26,8,1,0,0,0,1.0,0.625,0.375,guerrillamail.com,0,1
gabriel-cunha@gmaill.com,1,24,13,0,0,0,1,0.923,0.923,0.0,gmaill.com,0,1
test247@randommail.xyz,0,22,7,1,0,0,0,0.857,0.571,0.429,randommail.xyz,0,1
80478580527@tempmail.com,0,24,11,1,0,0,0,0.545,0.0,1.0,tempmail.com,0,1
aline.barros@spammail.net,0,25,12,0,1,0,0,0.833,0.917,0.0,spammail.net,0,1
roberto_cunha@gmaill.com,1,24,13,0,0,1,0,0.846,0.923,0.0,gmaill.com,0,1
c2sw01m4y04lf@mailme.one,0,24,13,1,0,0,0,0.846,0.538,0.462,mailme.one,0,1
ricardo-martins@terra.com.br,1,28,15,0,0,0,1,0.733,0.933,0.0,terra.com.br,1,0
carlos.ferreira@hotmial.com,1,27,15,0,1,0,0,0.667,0.933,0.0,hotmial.com,0,1
luana306@gmail.com,1,18,8,1,0,0,0,0.875,0.625,0.375,gmail.com,1,0
maria@disposablemail.com,0,24,5,0,0,0,0,0.8,1.0,0.0,disposablemail.com,0,1
isabela_mendes.jr@gmaill.com,1,28,17,0,1,1,0,0.765,0.882,0.0,gmaill.com,0,1
37314542343@10minutemail.com,0,28,11,1,0,0,0,0.545,0.0,1.0,10minutemail.com,0,1
mateus_nascimento@mailnow.org,0,29,17,0,0,1,0,0.647,0.941,0.0,mailnow.org,0,1
sofia_moura@bol.com.br,1,22,11,0,0,1,0,0.818,0.909,0.0,bol.com.br,1,0
bruno@gmaill.com,1,16,5,0,0,0,0,1.0,1.0,0.0,gmaill.com,0,1
vitoria.silva@aol.com,1,21,13,0,1,0,0,0.692,0.923,0.0,aol.com,1,0
maria.araujo@hotmail.com,1,24,12,0,1,0,0,0.667,0.917,0.0,hotmail.com,1,0
sofia234@bol.com.br,1,19,8,1,0,0,0,1.0,0.625,0.375,bol.com.br,1,0
test525@mailinator.com,0,22,7,1,0,0,0,0.714,0.571,0.429,mailinator.com,0,1
ssouza@live.com,1,15,6,0,0,0,0,0.833,1.0,0.0,live.com,1,0
sandra98@gmaill.com,1,19,8,1,0,0,0,0.875,0.75,0.25,gmaill.com,0,1
4396629@yopmail.com,0,19,7,1,0,0,0,0.714,0.0,1.0,yopmail.com,0,1
fernando_alves@gmaill.com,0,25,14,0,0,1,0,0.786,0.929,0.0,gmaill.com,0,1
joao@live.com,1,13,4,0,0,0,0,0.75,1.0,0.0,live.com,1,0
lucas794@hotmail.com,1,20,8,1,0,0,0,1.0,0.625,0.375,hotmail.com,1,0
601280@mailinator.com,0,21,6,1,0,0,0,0.833,0.0,1.0,mailinator.com,0,1
mailuser761@mailnow.org,0,23,11,1,0,0,0,1.0,0.727,0.273,mailnow.org,0,1
2e52dy7@spammail.net,0,20,7,1,0,0,0,0.857,0.429,0.571,spammail.net,0,1
gmartins@outlook.com,1,20,8,0,0,0,0,1.0,1.0,0.0,outlook.com,1,0
vitoria@outlook.com,1,19,7,0,0,0,0,0.857,1.0,0.0,outlook.com,1,0
pedro_mendes@yahoo.com,1,22,12,0,0,1,0,0.75,0.917,0.0,yahoo.com,1,0
lucas.costa@terra.com.br,1,24,11,0,1,0,0,0.727,0.909,0.0,terra.com.br,1,0
debora.moreira@spammail.net,0,27,14,0,1,0,0,0.643,0.929,0.0,spammail.net,0,1
fernando.pereira@hotmial.com,1,28,16,0,1,0,0,0.625,0.938,0.0,hotmial.com,0,1
98678339@tempmail.co,0,20,8,1,0,0,0,0.625,0.0,1.0,tempmail.co,0,1
32ju0firqs69ri@yopmail.com,0,26,14,1,0,0,0,0.857,0.643,0.357,yopmail.com,0,1
